#Thorlabs FTS
[SpectrumHeader]
#Date;20200827
#Time;14542301
#GMTTime;12542301
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;300.000000
#TriggerMode;0
#InterferometerSerial;M00300454
#Source;
#AirMeasureOpt;0
#WnrMin;13475.041016
#WnrMax;31108.802734
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS100
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
3.214524231e+02;-8.194054244e-04
3.215594788e+02;4.060877021e-03
3.216665344e+02;3.048670245e-03
3.217735901e+02;-1.271283487e-03
3.218806458e+02;1.078482135e-03
3.219877319e+02;-8.917059167e-04
3.220948181e+02;-5.121284048e-04
3.222019043e+02;1.729186508e-03
3.223089905e+02;-1.452034689e-03
3.224161072e+02;1.721956395e-02
3.225231934e+02;2.578717191e-03
3.226303406e+02;9.338812088e-04
3.227374573e+02;-8.374805911e-04
3.228445740e+02;2.108764136e-03
3.229517212e+02;3.952426370e-03
3.230588684e+02;1.186932903e-03
3.231660461e+02;1.385759213e-03
3.232731934e+02;-1.433959580e-03
3.233803711e+02;6.989046233e-04
3.234875488e+02;1.024256781e-04
3.235947571e+02;-2.428091131e-03
3.237019348e+02;-1.867762476e-04
3.238091431e+02;-1.668936107e-03
3.239163513e+02;-1.867762476e-04
3.240235596e+02;2.867919160e-03
3.241307983e+02;1.421909430e-03
3.242380371e+02;4.404304083e-03
3.243452759e+02;2.235289896e-03
3.244525146e+02;3.988576587e-03
3.245597839e+02;7.224022876e-03
3.246670227e+02;2.741393168e-03
3.247743225e+02;2.849844052e-03
3.248815918e+02;4.639280960e-03
3.249888611e+02;9.483412839e-03
3.250961609e+02;3.157120897e-03
3.252034607e+02;1.946087927e-03
3.253107605e+02;6.085290224e-04
3.254180908e+02;2.452191198e-03
3.255254211e+02;-1.379734138e-03
3.256327515e+02;-1.162832719e-03
3.257400818e+02;3.374022490e-04
3.258474426e+02;-7.471049903e-04
3.259547729e+02;-1.325508783e-04
3.260621338e+02;3.428247757e-03
3.261695251e+02;-4.217528040e-04
3.262768860e+02;2.253365004e-03
3.263842773e+02;1.458059647e-03
3.264916687e+02;4.548905417e-03
3.265990601e+02;1.656886074e-03
3.267064819e+02;1.548435306e-03
3.268138733e+02;3.229421563e-03
3.269212952e+02;1.964163035e-03
3.270287170e+02;5.362285883e-04
3.271361694e+02;1.711111399e-03
3.272436218e+02;2.144914353e-03
3.273510742e+02;-6.025040057e-05
3.274585266e+02;1.602660632e-03
3.275659790e+02;9.700314258e-04
3.276734619e+02;2.343740547e-03
3.277809448e+02;5.362285883e-04
3.278884277e+02;1.494209981e-03
3.279959106e+02;3.590923967e-03
3.281034241e+02;2.289515251e-04
3.282109375e+02;-3.313772031e-04
3.283184509e+02;-3.386072582e-03
3.284259644e+02;5.976839922e-03
3.285335083e+02;4.820031972e-05
3.286410522e+02;2.831768943e-04
3.287485962e+02;3.301721998e-03
3.288561401e+02;7.386699319e-03
3.289637146e+02;2.578717191e-03
3.290712891e+02;3.464397974e-03
3.291788635e+02;1.620735740e-03
3.292864380e+02;2.416040981e-03
3.293940430e+02;3.211346455e-03
3.295016479e+02;-1.506260014e-04
3.296092529e+02;-1.289358595e-03
3.297168579e+02;4.458529584e-04
3.298244934e+02;7.169797900e-04
3.299320984e+02;5.723788054e-04
3.300397339e+02;4.115102347e-03
3.301473999e+02;-1.921987743e-03
3.302550354e+02;3.012520028e-04
3.303627014e+02;-2.410016023e-04
3.304703674e+02;-2.175039379e-03
3.305780334e+02;1.259233337e-03
3.306857300e+02;3.825900378e-03
3.307934265e+02;-9.459313005e-04
3.309011230e+02;-1.506260014e-03
3.310088196e+02;4.006651696e-03
3.311165161e+02;1.548435306e-03
3.312242432e+02;-2.319640480e-03
3.313319702e+02;3.012520028e-05
3.314396973e+02;6.808295147e-04
3.315474243e+02;1.693036291e-03
3.316551819e+02;-1.813537092e-03
3.317629395e+02;2.470266481e-04
3.318706970e+02;-2.048513561e-04
3.319784851e+02;4.711581394e-03
3.320862427e+02;-4.217528112e-05
3.321940308e+02;-1.307433704e-03
3.323018188e+02;1.295383670e-03
3.324096375e+02;2.307590330e-03
3.325174255e+02;2.416040981e-03
3.326252441e+02;3.084820462e-03
3.327330627e+02;8.254304994e-04
